6.112469437652749, 4.2
18.57452997217763, 4.12823275862069
23.422350560661016, 4.048491379310345
26.333677598853342, 3.6298491379310347
38.78256470786596, 3.5620689655172417
57.27805412697069, 3.514224137931035
81.8464927071916, 3.4783405172413797
143.1029213388415, 3.438469827586207
271.5174732315993, 3.422521551724138
375.4689739482335, 3.4105603448275863
473.3080052272153, 3.398599137931035
595.5837408312959, 3.3906250000000004
730.1107621617066, 3.3746767241379314
858.4989672034399, 3.366702586206897
962.4372944945619, 3.3587284482758624
1072.5144380743614, 3.3427801724137933
1219.226878003541, 3.3387931034482765
1329.3040215833405, 3.3228448275862075
1445.5068080263052, 3.302909482758621
1586.146298794368, 3.286961206896552
1702.3359118118203, 3.271012931034483
1818.4991779782483, 3.2630387931034486
1928.6026684090718, 3.239116379310345
2008.0779445240703, 3.2351293103448278
2069.2289857516234, 3.2271551724137932
2154.8562515808117, 3.211206896551724
